Date	Id	AuthorId	Timestamp	PlaceId	Text	Retweet	Reply	Like	Quote	Impression
20230214	1625592574038937600	1384318365263712256	2023-02-14 20:27:26+00:00	07d9d684d5488003	Descarrilamiento de Palestine, Ohio Train derailment in Palestine, Ohio Ya basta de globos fatulos! Ésta es la verdadera noticia del momento	12	0	28	0	7040
20230214	1625593747529424922	1076007506416189440	2023-02-14 20:32:06+00:00	3877d6c867447819	Just so everyone knows, probably 80 of the trains you see have hazmats Also, trains derail all the time Like a lot Quit using normal shit to scare people into thinking its political K love you bye	0	2	6	0	835
20230214	1625594023435022337	1603802510493454336	2023-02-14 20:33:11+00:00	3b98b02fba3f9753	NEW Toxic chemicals Residents near Ohio train derailment report dead chickensREADFollow	2	0	2	1	77
20230214	1625594254218125333	4046519414	2023-02-14 20:34:06+00:00	3a32d101fe825fd9	All those in Ohio effected by the train derailment were here for you stay strong BrettHartTheGoat	0	0	0	0	45
20230214	1625594442974388239	1261442997025157121	2023-02-14 20:34:51+00:00	3df0e3eb1e91170b	JUST IN FROM OHIO EPA there have been no detections of hazardous chemicals vinyl chloride in the waterwaysOfficials say they are confident the low levels of what was detected are not being passed on to customers	5	4	8	5	17924
20230214	1625595011755565078	3932110695	2023-02-14 20:37:07+00:00	d2981a0f3d8eddd7	Train derailed in 2015 due to BROKEN AXLECommon problem or ?	0	0	0	0	12
20230214	1625595932577243151	1139576328	2023-02-14 20:40:47+00:00	d5839fa5751a6d2e	More	1	0	1	0	18
20230214	1625593421564895258	1261442997025157121	2023-02-14 20:30:48+00:00	3df0e3eb1e91170b	ODNR says so far they are estimating a total loss of about 3,500 fish from 12 different species There has not been an increase in this number since the first couple days of the derailmentThey do not have any evidence of nonaquatic species suffering from derailment	3	1	4	0	3348
20230214	1625485569878032387	1523695092892065793	2023-02-14 13:22:14+00:00	1010ecfa7d3a40f8	We had a train derailment up here in NW Indiana in the past weektoo many in the country at once	0	0	0	0	29
20230214	1625527608514322433	1197933518405480448	2023-02-14 16:09:17+00:00	e0060cda70f5f341	MAYOR BUTT isnt actually responsible for the trains derailment amp toxic chemicals involved But he IS responsible for the total collapse of any organized response in solving the containment of the toxic chemicals fm spreading amp endangering people amp environment! BUTT IS USELESS!	0	0	0	0	9
20230214	1625484119873314819	1049171	2023-02-14 13:16:28+00:00	44453d2ae8e47fd5	So obviously the Ohio train derailment is terrible and greater regulation is needed via Congress But the simultaneous attacks on Buttigieg by the far right and the Bernie left using basically the same language is a political gift And its deeply stupid besides	103	31	396	4	16579
20230214	1625322077560381440	1594751531273916418	2023-02-14 02:32:34+00:00	876ed0bcf9594134	Watching NEWSMAX right now Horror story of Bidens malfeasance and treason 1 MILLION GALLONS OF VINYL CHLORIDE STILL BURNING IN EASTERN OHIO 	0	0	0	0	94
20230214	1625320465379086338	1200491003741761536	2023-02-14 02:26:10+00:00	a612c69b44b2e5da	OHIO DERAILMENT JERK	0	0	0	0	34
20230214	1625320181395255299	822986537470148610	2023-02-14 02:25:02+00:00	d3c4d514e13810f3	The combustion products of vinyl chloride are less toxic than vinyl chloride	0	0	1	0	52
20230214	1625319695464255489	1267522853748031489	2023-02-14 02:23:07+00:00	6057f1e35bcc6c20	There is another train derailment in Enoree, SC	0	0	0	0	92
20230214	1625319122669019138	1285816680011173888	2023-02-14 02:20:50+00:00	e444ecd51bd16ff3	 	0	0	0	0	13
20230214	1625318998706651138	284355394	2023-02-14 02:20:20+00:00	3b77caf94bfc81fe	Where is Buttigieg? You know himSec of TransportationWhere is EPA Administrator Michael Regan?Both AWOLThe derailment in Ohio with explosion amp toxic material escape is devastating!Biden adm is asleep at the switch, once again, negligent in public safety	0	0	0	0	56
20230214	1625318782208966656	1216783252238819329	2023-02-14 02:19:29+00:00	dd9c503d6c35364b	Excellent thread ! Live 75 miles from derailment We live NE and the controlled burn sat over our farm for 2 hours! There was absolutely no sound! It wasis frightening to say the least	1	1	1	0	421
20230214	1625318733156589570	536503190	2023-02-14 02:19:17+00:00	65b4760a2b411e11	When will we be hearing from the President amp Department of Transportation head regarding the train derailment disaster in Ohio?	0	0	1	0	72
20230214	1625318432823443456	172999008	2023-02-14 02:18:05+00:00	161d2f18e3a0445a	You need to take some time to read this thread about the train derailment and toxic chemical release in East Palestine, Ohio This is some scary stuff	2	0	2	0	354
20230214	1625318388086996994	25101971	2023-02-14 02:17:55+00:00	ec3b8b62828d8f6a	Hate to disappoint you but aside from Twitter, Fox News is the only place discussing the Ohio train derailment and its aftermath	0	1	1	0	184
20230214	1625318085287723008	92385659	2023-02-14 02:16:43+00:00	897598c208cde261	I told my mom about the train derailment in Ohio with the hazardous chemicals and now shes buying gas masks for us	0	0	3	0	139
20230214	1625316727272636419	875800820167712768	2023-02-14 02:11:19+00:00	7f7d58e5229c6b6c	 Emergency Crews Respond To Deadly Train Derailment Near Houston 16 rail cars carrying hazardous materialscrashed prompting Union Pacific to monitor air	0	0	4	0	131
20230214	1625313682384121856	253287660	2023-02-14 01:59:13+00:00	1c69a67ad480e1b1	Ya knowCassandra doesnt like the bird flu stuffOr the Ohio trainchemical spillburn incidentOr the objects flying aroundNope, nope, nope	0	3	2	0	476
20230214	1625312842470621188	29430343	2023-02-14 01:55:53+00:00	5e6cc87c609e3a59	Five hours ago the junior senator from the state of Ohio sent out a statement that he still needs answers to the train crash environmental emergency in his state If he cant get answers and they are his constituents affected by this tragedy we are in trouble	2	1	6	0	1067
20230214	1625323336157872132	1278107136640405504	2023-02-14 02:37:35+00:00	6ffcf3b0b904bbcb	Who has a space going for this mcu shooting I need more info on that not a train derailment last week!	0	0	1	0	112
20230214	1625312804042338304	117139740	2023-02-14 01:55:43+00:00	7142eb97ae21e839	NoThat design is universal around the globe and has, and is, constantly being refinedBetter steel Cleaner steel Better inspection methods, Tighter tolerancesName another big derailment from a burned off journal?Cant?Guess why	0	0	0	0	27
20230214	1625311940406046720	26148219	2023-02-14 01:52:18+00:00	df7fd3a3b9eff7ee	Ragging on him about the Ohio train wreck when it was a part that broke	0	1	1	0	70
20230214	1625311730023731201	980989420060008448	2023-02-14 01:51:27+00:00	018929347840059e	This is extremelyconcerning to anyone living in or near the yellow areaThe toxic waste from the derailment near East Palestine has already leaked into the Ohio River which provides water to 5 million people	1	0	2	0	406
20230214	1625311720859394049	50315610	2023-02-14 01:51:25+00:00	0a0de7bd49ef942d	howdyis not going to help u or the people that u are supposed to care about But waitis your real focuswhere is ur? Oh truenot	0	0	0	0	26
20230214	1625311533579509761	774761201834360832	2023-02-14 01:50:41+00:00	7068dd9474ab6973	New train derailment just dropped Wheres mayo Pete?	0	0	4	0	410
20230214	1625310158812495873	2185190036	2023-02-14 01:45:13+00:00	fbd6d2f5a4e4a15e	You helped derail it	11	0	59	1	742
20230214	1625309527028400128	117879582	2023-02-14 01:42:42+00:00	da64cd6b4a6e157c	Why is it only the trains with hazardous materials derail?	0	1	3	0	8
20230214	1625309477950877698	33918309	2023-02-14 01:42:30+00:00	55396b35a273afaa	 , you put about 3034 trains per day throughand neighbouring communities How many of those trains are carrying vinyl chloride or the 9 other hazardous chemicals at issue in the East Palestine, OH derailment?	0	0	0	0	109
20230214	1625309476017541120	30909534	2023-02-14 01:42:30+00:00	0509a6acb3d27ec4	Why wasreally arrested why trying to cover the Ohio train derailment and massive chemical spill burn? Take a look at the literal blackout of newscoverage on this disaster and how the residents are being lied to and you will see something very strange going on	2	1	4	0	374
20230214	1625308855524532225	82237499	2023-02-14 01:40:02+00:00	01dd3bb421d0694d	UselessUS Secretary of Transportation and not a word on the train derailment	0	0	0	0	21
20230214	1625308464296648704	53125952	2023-02-14 01:38:29+00:00	0162954011ffbde8	Che ésto está chequeado? Es heavy PostaOhio catastrophe is wakeup call to dangers of deadly train derailments	0	0	0	0	107
20230214	1625307902817992704	1546542852150218752	2023-02-14 01:36:15+00:00	fbd6d2f5a4e4a15e	Half of my Twitter feed is people talking about how no ones talking about the toxic train crash	0	1	4	0	171
20230214	1625307775801921536	1614905156369260545	2023-02-14 01:35:45+00:00	5c2b5e46ab891f07	What we know about Ohio train derailment Axios	0	0	0	0	0
20230214	1625307630905311233	738905516957519873	2023-02-14 01:35:10+00:00	808665307aa255fe	Gas ovens are bad, but hell bound trains are worse now This is really bad for ecology	0	0	0	0	4
20230214	1625307202226651137	120966569	2023-02-14 01:33:28+00:00	6da7626e4e9e26ba	No, bud it means that the random derailment is extremely serious especially to the people, of ALL political stripes, who live within 100 miles of, and Buttigieg, is once again failing to act on an appropriate mannerAs for becoming President? Of the US? 	0	0	1	0	16
20230214	1625312690934521857	7380362	2023-02-14 01:55:17+00:00	7b93be1d864cedbb	I was irked that folks kept saying that no one was covering the Ohio train catastrophe but it appears that annoyance at a perceived lack of coverage may have actually helped more attention get paid?	1	0	6	0	1952
20230214	1625323709295722496	1181641680312832005	2023-02-14 02:39:04+00:00	62ff27569714ddb3	another exampleThe conspiracy s are in overdrive	0	0	0	0	21
20230214	1625323714291150849	3406354527	2023-02-14 02:39:05+00:00	84229b03659050aa	WTF are you idiots posting? There are over 5 million Americans impacted by the Ohio train derailment, and this is what you choose to discuss? Support for teacher unions that have destroyed our kids?	0	0	0	0	57
20230214	1625324001278017536	1181641680312832005	2023-02-14 02:40:13+00:00	62ff27569714ddb3	not sure if PBS is mainstream	0	0	1	0	51
20230214	1625333387069206530	963841886208356353	2023-02-14 03:17:31+00:00	bbd7331f334b0e04	Could you be any more delusional? Random derailment? Just one that has released massive amounts of poisonous gas? This is about incompetence in someone who is unfit for this jobPresident? What a 	0	0	0	0	2
20230214	1625333194642931713	830557483680858112	2023-02-14 03:16:45+00:00	96ef9310fd1d1cb8	Or the train derailment Why havent we seen any input from you Disappointing! To say the least	0	0	0	0	17
20230214	1625332522375606276	880236046897860608	2023-02-14 03:14:05+00:00	4ec01c9dbc693497	Residents Fear Going Home After Train Derailment In Ohio	0	0	1	0	99
20230214	1625332408928157698	302071062	2023-02-14 03:13:38+00:00	42e46bc3663a4b5f	Mass shooting at Michigan State?Boy they really dont want yall to look into that train derailment huh?	0	0	0	0	826
20230214	1625331847386517505	22264512	2023-02-14 03:11:24+00:00	5a110d312052166f	Dear, I believe this is the PBSsegment to whichreferred	0	0	0	0	20
20230214	1625331409991905281	22264512	2023-02-14 03:09:39+00:00	5a110d312052166f	Dear, I believe this is the PBSsegment to whichreferred	0	0	0	0	14
20230214	1625331365779501056	1501832014709903360	2023-02-14 03:09:29+00:00	0570f015c264cbd9	3 additional chemicals discovered on East Palestine train derailment	0	0	1	0	66
20230214	1625331357567315968	953421405214969857	2023-02-14 03:09:27+00:00	b49b3053b5c25bf5	Thats the Montparnasse train derailment of 1895 so yes I am now	0	0	1	0	28
20230214	1625331294883221504	1511003240397164547	2023-02-14 03:09:12+00:00	fa71fd6a66022d57	When you oxidize Vinyl Chloride, you add oxygen by the oxidation in a chemical reaction turns into HCL or hydrochloric acid when mixed with water H2O you end up with H2CLO3 choric acid in the atmosphere causing acid rain on plants amp animals	0	0	3	0	64
20230214	1625330558438985729	1278107136640405504	2023-02-14 03:06:16+00:00	6ffcf3b0b904bbcb	Who has a space going for this MSU shooting I need more info on that not a train derailment last week!	0	0	0	0	1944
20230214	1625330437114548224	23876021	2023-02-14 03:05:48+00:00	26bbb44363843596	Time to call in Pete Buttigieg for questioning for what is happened to the great people of Ohio train derailment amp toxic chemical spill! wrote Rep Anna Paulina Luna RFL on Twitter The media wont talk about this ecological disasterpublic health disaster but I will	0	0	1	0	157
20230214	1625330086919475201	830557483680858112	2023-02-14 03:04:24+00:00	96ef9310fd1d1cb8	Luv it!!! Buy the way whats the scoop up there on the Ohio train derailment? Ive got nothing except political stuff on line amp dont watch tv news much Din u get my direct tweet the other day?	0	1	1	0	130
20230214	1625329139774554112	172433495	2023-02-14 03:00:38+00:00	7d62cffe6f98f349	Nice bloviation, but sadly deregulation is at fault	3	2	10	0	208
20230214	1625328882734833665	16799836	2023-02-14 02:59:37+00:00	018929347840059e	I believe the Eastern Palestine train derailment is a serious ecological disaster I am curious why all the twitter reporters going there to expose it arent wearing masks to shield from Vinyl Chloride?	1	0	2	0	157
20230214	1625328573316734976	1011334807916367873	2023-02-14 02:58:23+00:00	1c69a67ad480e1b1	Who know whats very odd, my home town Splendora TX had a big train derailment todayAlso there was one in South Carolina today as wellSeems fishy folks	0	0	1	0	134
20230214	1625328372577452034	23876021	2023-02-14 02:57:35+00:00	26bbb44363843596	A train derailment in Ohio will end up killing thousands andof transportationhas nothing to say? Blood on his hands	0	1	0	0	387
20230214	1625327899996745728	249818911	2023-02-14 02:55:43+00:00	0077fb0e1e988ad3	Train derailmentFrontage Rd closed in,NorthofKingwood on I69 Eastex Fwy NB between FM 2090 and East Riv Rd	0	0	0	0	186
20230214	1625324346754404353	1181641680312832005	2023-02-14 02:41:35+00:00	62ff27569714ddb3	NYTs anyoneAre they mainstream!?!	0	0	1	0	42
20230214	1625324523481358336	48147852	2023-02-14 02:42:18+00:00	3df0e3eb1e91170b	Have you seen what that derailment did?	0	0	4	0	43
20230214	1625324574438031361	1181641680312832005	2023-02-14 02:42:30+00:00	62ff27569714ddb3	cbs news anyone, this isnt hard	0	0	1	0	45
20230214	1625325041461219329	1181641680312832005	2023-02-14 02:44:21+00:00	62ff27569714ddb3	it took five minutes to find 6 or more examples of mainstream reporting the story even adding to the FACTS already known	0	1	1	0	53
20230214	1625325526159175681	1434198918	2023-02-14 02:46:17+00:00	01931c017c8730a9	Why hasnt Pete B Transportation Czar visited the horrific train derailment in Ohio?!	5	1	34	0	372
20230214	1625325768371802114	1074491494730530816	2023-02-14 02:47:14+00:00	e4a0d228eb6be76b	Pray for the people of East Palestine, Ohio	0	1	0	0	203
20230214	1625307192818540545	859016395	2023-02-14 01:33:26+00:00	01fbe706f872cb32	New thread from Transportationas questions mount in the aftermath of the train derailment in East Palestine, Ohio 	0	4	2	0	1252
20230214	1625326033334312972	48147852	2023-02-14 02:48:18+00:00	3df0e3eb1e91170b	rail car management system which prevents workers from loading cars heaviest in front lightest in back Part of the severity of this derailment is because 40 of the weight carried by this train were in the back 50 cars	2	0	10	0	491
20230214	1625326514618105857	738905516957519873	2023-02-14 02:50:12+00:00	808665307aa255fe	Bidens a train guy Ohio train derailment Rep Omar calls out Buttigieg for direct action, Vance says many questions remain	0	0	0	0	76
20230214	1625326686194614272	17888179	2023-02-14 02:50:53+00:00	65aa0cebdf1cd524	OH my! One of the largest ecological disasters in US history happened this month in1,000,000 pounds of vinyl chloride leaked, spilled and burned Image source unknown	0	0	0	0	196
20230214	1625326897981972485	3214841590	2023-02-14 02:51:44+00:00	00ec60e4304ee8bf	Amidst the Biden administrations focus on infrastructure, the recent Ohio train derailment highlights the need for safer transportation Meanwhile, the launch of Starlink satellites could bring highspeed internet to even remote areas	0	0	0	0	151
20230214	1625327097555173376	1434198918	2023-02-14 02:52:31+00:00	01931c017c8730a9	Pete Buttigieg ignores Ohio train derailment in transportation celebration	9	3	16	1	454
20230214	1625327186461839360	1596743760	2023-02-14 02:52:53+00:00	014138ad66d92c6e	Media Pro Tip A basic train derailment with a single locomotive on its side is a Hazmat incident because a single SD70 locomotive has a capacity of 5,000 gallons of fuelIn SC any spill over 50 gallons requires a notification to DHEC state health amp environmental agency	9	2	55	0	7710
20230214	1625327767733645313	1515725995235594243	2023-02-14 02:55:11+00:00	77ed64eec363b46c	Ohio were frogs are not doing well in frogger They are dropping do to a train crash, thats your dept A chemical is spewing toxic toxic, your job and you joke You took two months for maternity leave, I suppose you had a hard labor	0	1	0	0	80
20230214	1625326410737803268	1434198918	2023-02-14 02:49:48+00:00	01931c017c8730a9	Why hasnt Pete B Transportation Czar visited the horrific train derailment in Ohio?!	3	0	33	0	382
20230214	1625334459913445377	261728539	2023-02-14 03:21:47+00:00	01f9701978c3cc83	Esta es una de las cosas que no quieren que se sepan!!	0	1	3	0	63
20230214	1625306408630554626	69986816	2023-02-14 01:30:19+00:00	49ecb21afc709bea	This Ohio train derailment story is troubling Hazardous chemicals were set aflame and released into the atmosphere Millions of residents will possibly be affected	0	0	0	0	92
20230214	1625306073698541569	1566486702788575234	2023-02-14 01:28:59+00:00	84d1494b7dadbcda	please update your Citizens asap on the train derailment hazards, response information, where to get aid, how we can help those in need! What the heck is going on?	0	0	0	0	13
20230214	1625294032262860800	18215247	2023-02-14 00:41:08+00:00	01a9a39529b27f36	Youre failing Ohio	0	2	1	0	91
20230214	1625293878340222978	18215247	2023-02-14 00:40:31+00:00	01a9a39529b27f36	Silence on this ???	0	0	1	0	25
20230214	1625293634617675781	18215247	2023-02-14 00:39:33+00:00	01a9a39529b27f36	Where are your updates on the toxic chemicals on the Ohio Train derailment ??? Deal with your actual job	0	0	3	0	118
20230214	1625293166793445378	1594751531273916418	2023-02-14 00:37:42+00:00	876ed0bcf9594134	The corrupt Biden EPA is keeping quiet the train crash in Eastern Ohio which has spilled over ONE MILLION GALLONS of VINYL CHLORIDE and BURNING OUT OF CONTROL into small town creeks killing birds , foxes , chickens and all animal lifeEPA says humans are safe! ARREST EPA 	0	0	1	0	127
20230214	1625291302676881409	365597813	2023-02-14 00:30:17+00:00	f98b35edd666d93c	That article didnt give any information concerning what were talking about today, which isor anybody in the Biden Administration talking about this at all 	0	1	0	0	60
20230214	1625289958155071488	1091835570714824705	2023-02-14 00:24:57+00:00	00504a961360c1a2	You can add the derailment in Texas amp South Carolina to that list The balloon bullshit is just a distraction from the real disasters, documents, laptop,Twitter amp Epstein files The pile of shit is getting bigger and biggerFJB amp his puppet masters!!	0	0	0	0	55
20230214	1625289537298767872	1442734582911045632	2023-02-14 00:23:16+00:00	01204a3c52bed4ea	Derailment probably has a looser definition than we expect maybe 	0	0	0	0	13
20230214	1625289272247853057	19447156	2023-02-14 00:22:13+00:00	b316600fc089f95a		0	0	2	1	1342
20230214	1625289148709076992	19804338	2023-02-14 00:21:44+00:00	594fa6c6bc5b5ba9	We hear about little balloons getting shot down and Rihannas performance but the real news items are not being reported enough in USA Like this oneHappy	0	0	0	0	90
20230214	1625289090303156226	1325621658900688896	2023-02-14 00:21:30+00:00	9a6076cfb4db0d71	I live 15 miles from the derailment I have friends who live 3 miles from the derailment People did have some animals die within the 2 mile radius, but social media is blowing this WAY out of proportion Honestly, people are getting back to business as usual	0	0	0	0	29
20230214	1625289024616251392	186977541	2023-02-14 00:21:14+00:00	45050c66e7c3f027	Wildlife dying, water will be contaminated Check what happens with vinyl chloride burns! Wow!	0	0	0	0	94
20230214	1625288855992557568	35293835	2023-02-14 00:20:34+00:00	1da00c8852cc9da2	Sorry, the one I heard about was West Virginia	0	1	0	0	22
20230214	1625288606892937217	35293835	2023-02-14 00:19:34+00:00	1da00c8852cc9da2	I did hear of a train derailment in the USA Was it Ohio? Or was there another one?	0	1	0	0	136
20230214	1625288494246674432	37291511	2023-02-14 00:19:08+00:00	b075d78174642ce2	The lie that these poor people are being told that the air amp water are not affected by this catastrophe must be a complete coverup to mitigate legal damage for Norfolk Southern Its vinyl chloride, which is a brain, blood, liver carcinogen Idiots set it on fire!!	0	0	1	0	55
20230214	1625294084322783232	888251846	2023-02-14 00:41:20+00:00	c8022ca5114d7ea9	What in the actual F is going on? We know about the Ohio train, but now Im about the last 2448 hrs, Texas, Louisiana and South Carolina All trains with hazardous materials There is no calculator on earth that can calculate those odds So whats that leave?	0	0	0	0	181
20230214	1625288453725519875	28265592	2023-02-14 00:18:58+00:00	b71fac2ee9792cbe	Now, if it was a major derailment along one of the US transcontinental rail lines, then I start asking questions	0	0	0	0	278
20230214	1625287944431976448	1724204922	2023-02-14 00:16:56+00:00	67d92742f1ebf307	Poisonous vinyl chloride burns to form highly acidic hydrogen chloride gas that will eat the lungs of anyone who breathes it or burn the membranes of the eyes when exposed It combines with water in the air to fall as hydrochloric acid into streams amp lakes and on the ground	0	0	0	0	37
20230214	1625287852400443397	989136221753442304	2023-02-14 00:16:35+00:00	cdededdea14a77e1	Breaking news and you want to hear this one! It seems the worst race baiting person on MSNBC Joy Reid has on her Talking Heads about the train derailment in ohio Shes blaming Trump Administration for it And shes bringing out all kinds of facts in her opinion	9	7	25	1	878
20230214	1625287530852802560	82713153	2023-02-14 00:15:18+00:00	2feb76248fd9c581	I hate sharing the account below because hes divisive, but this train derailment is bad guys Ohio should be in a state of emergency right now The damage being done will come back to haunt us,but our gvmtmedia are too busy worrying they will piss off Norfolk Southern	0	0	1	0	219
20230214	1625287088248868864	1473399438739603459	2023-02-14 00:13:32+00:00	5a100daa27997280	New train derailment inThis train also carrying hazardous materials	45	3	64	3	9504
20230214	1625285749271674880	30398958	2023-02-14 00:08:13+00:00	018c9d881a4fff5d	CBS evening news did not even mention the Ohio derailment!!!	0	0	0	0	50
20230214	1625285713448009728	868282544973692930	2023-02-14 00:08:05+00:00	132773e188564003	train accident acid rain, resembles pouringfrom the sky!	0	1	1	0	48
20230214	1625285680753438720	1092201403861397507	2023-02-14 00:07:57+00:00	01fbe706f872cb32	This train derailment in Ohiotoxins were released in the air! Its damn sure not safe for the residents ! They were told it was safe to return?! Ppl are getting sick !!!!! Theres pollution etc	0	1	2	0	126
20230214	1625285626210705408	1604541317165584386	2023-02-14 00:07:44+00:00	70b15cd26c69f608	TeamIsresponsible for theof USpipelines	0	0	0	0	16
20230214	1625285592161587200	172161105	2023-02-14 00:07:36+00:00	3b77caf94bfc81fe	Except theres an average of 1,704 derailments per year	0	2	3	0	64
20230214	1625284991058952194	238041621	2023-02-14 00:05:12+00:00	b0fb1c9443ff0f48	They really tryna keep quiet about that train derailment in Ohio Thats a big ass deal	0	0	0	0	105
20230214	1625284712939028480	14375720	2023-02-14 00:04:06+00:00	fbd6d2f5a4e4a15e	For all my friends in Ohio be safe!Nearly 1 million pounds of vinyl chloride were on the train that derailed Now, the EPA has confirmed it has entered the Ohio River basin which is home to 25 million peopleThis is one of the deadliest environmental emergencies in decades	19	6	29	1	3050
20230214	1625283992781037569	203209223	2023-02-14 00:01:14+00:00	5635c19c2b5078d1	HeyWhy no mention of the East Palestine, Ohio train derailment and subsequent controlled release aka burning off of highly toxic vinyl chloride on the nightly news?	0	1	6	0	475
20230214	1625283745686093828	4179154491	2023-02-14 00:00:15+00:00	6ffcf3b0b904bbcb	This is an absolute CATASTROPHE!!! We need legislation that prohibits the transportation of vinyl chloride in its uncured form	2	3	3	0	268
20230214	1625485203278888962	35163540	2023-02-14 13:20:47+00:00	946ccd22e1c9cda1	22 You are right to demand more of local news but they are talking to residents and reporting Their work deserves a boost more than most of the cloutchasing tweets do1 example its local reporters who are staying on top of the animal deaths	0	1	0	0	32
20230214	1625288436717436930	1056954094747815938	2023-02-14 00:18:54+00:00	5635c19c2b5078d1	Nothing about the train derailment in East Palestine, OH?	0	0	1	0	95
20230214	1625294104094466049	1221250078679207936	2023-02-14 00:41:25+00:00	db6cee8d55fe4a29	Umm working with the EPA most likely? Also, not as dramatic as it looksIf you take a second to read an article, youd see why theres not much coverageThis may help	0	0	0	0	32
20230214	1625294224366223361	45321813	2023-02-14 00:41:54+00:00	a8237d3409a76683	Buttigieg Must ACT FAST on OHIO TRAIN CATASTROPHE !	0	0	0	0	56
20230214	1625294253390716928	18215247	2023-02-14 00:42:01+00:00	01a9a39529b27f36	Chatty Pete silent on train disastersguess thats too unglamorous	0	0	1	0	41
20230214	1625305073529274370	2711718543	2023-02-14 01:25:00+00:00	7b72e3a619e4e202	Sick Jizz Jordan wont have to face his constituents as many will die from the toxic train derailment hes ignoring The horrendous accident in OH was brought to us by Trumps rollback of Obamas safeguards Gym doesnt care about his constituents	1	0	0	0	164
20230214	1625304790392614921	23598242	2023-02-14 01:23:53+00:00	5e2d6c67e728cca5	Objects and being shot down over US airspace with no identificationTrain derailment with toxic fumes and debris destroying the Ohio ecosystem And Whales dieing in large numbers off the East Coast Joe Biden is nowhere to be found This administration is an embarrassment!	2	0	5	0	268
20230214	1625304215773147136	17456691	2023-02-14 01:21:36+00:00	0a0de7bd49ef942d	Windmills kill endangered species of birds No problem Killing whales off the east coast No problemHundreds of trains derail every year spilling into water and air No problemMillions of miles of pipelines and one spills a thimbleful No more pipelines	21	1	38	0	966
20230214	1625304079810416640	171912961	2023-02-14 01:21:03+00:00	9aa25269f04766ab	And why arent they investigating how Ohio dismissed standards just prior?	1	0	0	0	262
20230214	1625303460429045767	2179951	2023-02-14 01:18:36+00:00	946ccd22e1c9cda1	The fallout continues from the derailment of a train carrying toxic chemicals near the OhioPennsylvania border earlier this month, as local residents file lawsuits and some cast doubt on official assurances about air and water quality	0	0	0	0	116
20230214	1625303003841327114	974709862746771456	2023-02-14 01:16:47+00:00	037919e78aa84204	Sen Vance speaking out about Horrific train crash! At least the Republican Senator is concerned! On Tucker tonight!	10	2	41	0	498
20230214	1625302521790226433	980958734	2023-02-14 01:14:52+00:00	013379ee5729a5e6	This a serious stuff!Deadly vinyl chloride has contaminated the Ohio river!I still have not seen it on news outlets!	1	0	1	0	204
20230214	1625302025650024448	974709862746771456	2023-02-14 01:12:54+00:00	037919e78aa84204	Unbelievable! The Do nothing but take our money Head of Transportation Mayor Pete said no mention of horrific train crash actually said today he thinks too many white construction workers?????? Really since when? Cant stand these inept politicians!	30	19	79	2	1388
20230214	1625301727359471619	2345858555	2023-02-14 01:11:43+00:00	002e24c6736f069d	Now another train derailment with hazardous materials Nah ! UFOs train derailments balloons from China 	0	0	2	1	421
20230214	1625301574498091009	226702002	2023-02-14 01:11:06+00:00	7142eb97ae21e839	You craven ghoul! Nick has been doing videos on the derailment from before it was being covered he did deep research reading the reports that came out over time He is helping bring attention to the incident	0	0	0	0	113
20230214	1625301243533860865	17166187	2023-02-14 01:09:47+00:00	006fdf963a917940	Journalist arrested while reporting on press conference about derailment cleanupReporter arrested during Ohio Gov Mike DeWines news conference on train derailment	0	0	0	0	209
20230214	1625300945553788928	1419028044963004423	2023-02-14 01:08:36+00:00	fcf310be289fa31f	Where to look ufo sitings, Chinese balloons, Ohio train derailmentWhere NOT TO LOOK BIDEN CRIME FAMILY blew up the Nordstrom ll pipeline, lied about it Now, Russia tells Americans to leave NOW WW3 	0	0	0	0	222
20230214	1625300875622088705	17166187	2023-02-14 01:08:20+00:00	006fdf963a917940	contdand spent billions on stock buybacks while slashing thousands of jobs As AP reported, Federal investigators say the cause of the derailment was a mechanical issue with a rail car axle	0	0	0	0	252
20230214	1625300818508320769	138386035	2023-02-14 01:08:06+00:00	b0dff539d07de13d	Theres coincidences, then theres shooting a movie about it before it happened, where it happened 	0	0	0	0	13
20230214	1625300688413634560	1477426939438809088	2023-02-14 01:07:35+00:00	01ba22d34ca3283b	Joe Bidens administration is pushing the UFOs because his handlers know that the toxic East Palestine, Ohio train derailment can be blamed on him, directly, due to his interference in the negotiations between giant corporations and railroad unions	0	0	1	1	233
20230214	1625299436082700289	34274910	2023-02-14 01:02:36+00:00	df4a2798d032e321	Yeah My hometown is in Ohio, a couple of hours away from the derailment I worry that what first appeared to be an accident is now a disaster, and may over time prove to be an environmental catastrophe My wifes an environmental engineer, and shes unsettled	0	3	3	0	76
20230214	1625298685356568576	1005710297217355776	2023-02-14 00:59:37+00:00	038247c1b5bb34c9	And not cover a massive train derailment in Ohio, thats apparently killing livestock and fish within a 100 mile radius	0	1	0	0	79
20230214	1625294263327006720	1509146276461531137	2023-02-14 00:42:03+00:00	c87bc3adb59d807f	I blocked Gym J a long time ago, so I cant him Does anyone know how hes helping his constituents being poisoned to die from that derailment right now? Or the surrounding environment filled with critical and sentient wildlife?	13	11	40	1	1090
20230214	1625294359678656512	1554540345773498369	2023-02-14 00:42:26+00:00	67d92742f1ebf307	The public needs answers on what has caused these derailmentThere appears to be more than one train going off the track	0	0	0	0	6
